,age,job,marital,education,default,balance,housing,loan,day,month,campaign,pdays,previous,target
2625,60,7,1,0,0,8334,0,0,18,6,1,49,7,0
2626,34,7,2,2,0,538,0,0,23,6,1,183,5,0
2627,40,10,1,1,0,697,0,0,24,6,2,219,2,0
2628,32,8,1,3,0,746,0,0,27,6,1,-1,0,0
2629,57,11,1,0,0,1884,0,0,28,6,4,-1,0,0
2630,27,6,2,1,0,808,0,0,29,6,1,362,1,0
2631,37,10,1,1,0,4861,1,0,30,6,1,183,2,0
2632,29,8,2,1,0,1027,0,0,2,5,3,-1,0,0
2633,30,4,2,1,0,1029,0,0,5,5,4,-1,0,0
2634,43,10,1,1,0,69,1,1,7,5,1,260,2,0
2635,27,7,2,2,0,502,0,0,8,5,1,87,5,0
2636,25,10,2,1,0,337,0,0,9,5,1,-1,0,0
2637,72,3,0,2,0,402,0,0,12,5,3,-1,0,0
2638,34,8,1,3,0,618,0,0,13,5,1,335,2,0
2639,25,6,2,3,0,132,0,0,14,5,1,-1,0,0
2640,66,3,1,0,0,2173,0,0,15,5,1,181,5,0
2641,49,4,1,1,0,1946,0,0,16,5,1,-1,0,0
2642,28,9,1,1,0,123,0,1,17,5,1,85,5,0
2643,57,3,1,1,0,3738,1,0,20,5,2,92,8,0
2644,33,2,2,1,0,321,0,0,21,5,1,412,3,0
2645,32,10,2,1,0,1313,0,0,22,5,2,94,4,0
2646,82,3,1,0,0,243,0,0,26,5,1,180,2,0
2647,44,9,0,1,0,8,0,0,26,5,4,-1,0,0
2648,49,2,0,1,0,1180,0,0,27,5,2,181,4,0
2649,82,0,0,0,0,1381,0,0,28,5,5,181,4,0
2650,34,8,1,1,0,11650,1,0,29,5,1,-1,0,0
2651,45,7,2,2,0,4831,0,0,30,5,3,182,11,0
2652,31,7,1,2,0,643,0,0,2,1,3,94,1,0
2653,30,1,2,1,0,8304,0,0,2,1,1,286,2,0
2654,42,7,1,2,0,372,1,0,3,1,2,-1,0,0
2655,78,3,1,3,0,38,0,0,4,1,1,1,3,0
2656,32,10,1,1,0,0,1,0,5,1,2,2,3,0
2657,30,7,2,2,0,1077,0,0,5,1,1,717,4,0
2658,45,7,1,1,0,446,0,0,6,1,3,-1,0,0
2659,60,0,1,0,0,182,0,0,9,1,2,95,11,0
2660,32,7,1,2,0,573,0,0,10,1,1,-1,0,0
2661,28,6,2,1,0,1779,0,0,11,1,1,433,1,0
2662,51,4,1,1,0,2007,1,0,12,1,3,-1,0,0
2663,35,10,1,2,0,341,0,0,13,1,3,182,3,0
2664,27,7,2,2,0,1673,0,0,16,1,2,159,3,0
2665,40,7,2,2,0,15,0,1,22,1,1,-1,0,0
2666,63,2,1,1,0,0,1,0,31,1,5,-1,0,0
2667,36,7,2,2,0,1704,0,0,1,11,1,-1,0,0
2668,59,7,1,2,0,4606,0,0,1,11,2,189,2,0
2669,29,7,2,2,0,1675,0,0,2,11,2,363,1,0
2670,37,8,2,1,0,91,0,0,3,11,1,185,1,0
2671,31,4,2,1,0,329,0,0,6,11,1,145,2,0
2672,25,7,2,2,0,592,0,0,7,11,1,221,3,0
2673,36,2,1,1,0,0,1,0,8,11,1,92,3,0
2674,64,11,1,3,0,2799,0,0,9,11,4,-1,0,0
2675,64,3,1,0,0,48,0,0,9,11,3,92,1,0
2676,23,6,2,1,0,486,0,0,13,11,3,199,4,0
2677,75,3,1,0,0,1765,0,0,14,11,1,187,4,0
2678,34,10,1,2,0,376,0,0,16,11,1,-1,0,0
2679,33,6,2,1,0,278,0,0,21,11,1,-1,0,0
2680,23,7,2,2,0,3902,0,0,23,11,1,-1,0,0
2681,34,1,1,1,0,17458,0,0,23,11,2,-1,0,0
2682,89,3,1,0,0,0,0,0,27,11,5,-1,0,0
2683,37,10,1,2,0,386,0,0,29,11,2,-1,0,0
2684,33,4,1,1,0,137,0,1,4,10,1,808,12,0
2685,32,7,2,2,0,549,0,0,6,10,2,-1,0,0
2686,58,2,0,1,0,3337,1,0,8,10,2,690,3,0
2687,37,7,1,2,0,839,0,1,11,10,2,774,11,0
2688,75,3,0,1,0,1092,0,0,12,10,1,431,2,0
2689,24,10,2,1,0,342,0,0,14,10,2,-1,0,0
2690,61,3,1,1,0,938,0,0,15,10,2,92,5,0
2691,32,10,1,1,0,159,1,0,18,10,1,-1,0,0
2692,44,7,2,2,0,1090,0,0,20,10,4,93,6,0
2693,25,1,2,1,0,771,0,0,21,10,1,302,3,0
2694,36,7,2,2,0,1373,0,0,22,10,4,-1,0,0
2695,31,2,1,1,0,51,1,1,25,10,1,284,3,0
2696,23,6,2,1,0,1868,0,0,26,10,1,103,2,0
2697,28,7,2,2,0,297,0,0,8,9,1,-1,0,0
2698,61,0,1,0,0,182,0,0,9,9,1,92,13,0
